loopIteration,time,rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbatLatest,amperageLatest,gyroADC[0],gyroADC[1],gyroADC[2],gyroADCafterRpm[0],gyroADCafterRpm[1],gyroADCafterRpm[2],accSmooth[0],accSmooth[1],accSmooth[2],accADCafterRpm[0],accADCafterRpm[1],accADCafterRpm[2],motor[0],motor[1],motor[2],motor[3],erpm[0],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,heading[0],heading[1],heading[2]
150,23036596,0,0,0,10000,0,0,9,-8,10,0,-1,0,-5,-72,-2021,5,72,-2021,158,158,158,158,0,0,0,0,0,0,-3.102962555,0.004368135,0.006885249
151,23036843,0,0,0,10000,0,0,9,-8,10,0,-1,-1,-3,-72,-2021,3,72,-2021,158,158,158,158,0,0,0,0,0,0,-3.102946683,0.004382541,0.006927159
152,23037091,0,0,0,10000,0,0,9,-8,10,0,-1,-1,-2,-72,-2021,2,72,-2021,158,158,158,158,0,0,0,0,0,0,-3.102930643,0.004393454,0.006969238
153,23037339,0,0,0,10000,0,0,9,-8,10,0,-1,-1,-1,-72,-2021,1,72,-2021,158,158,158,158,0,0,0,0,0,0,-3.102914592,0.004400796,0.007011318
154,23037586,0,0,0,10000,0,0,9,-8,10,0,-1,-1,0,-72,-2020,0,72,-2020,158,158,158,158,0,0,0,0,0,0,-3.102898545,0.004404505,0.007053228
155,23037834,0,0,0,10000,0,0,9,-8,10,0,-1,-1,0,-71,-2019,0,71,-2019,158,158,158,158,0,0,0,0,0,0,-3.102885786,0.004408531,0.007095332
156,23038082,0,0,0,10000,0,0,9,-8,10,0,-1,-1,-2,-71,-2019,2,71,-2019,158,158,158,158,0,0,0,0,0,0,-3.102872975,0.004419858,0.007137437
157,23038329,0,0,0,10000,0,0,8,-8,10,0,-1,-1,-2,-71,-2019,2,71,-2019,158,158,158,158,0,0,0,0,0,0,-3.102864548,0.004431096,0.007179373
158,23038577,0,0,0,10000,0,0,9,-8,10,0,-1,-1,-3,-70,-2020,3,70,-2020,158,158,158,158,0,0,0,0,0,0,-3.102855274,0.004446057,0.007221505
159,23038825,0,0,0,10000,0,0,9,-9,11,0,-1,0,-3,-70,-2021,3,70,-2021,158,158,158,158,0,0,0,0,0,0,-3.102846061,0.004465474,0.007267795
160,23039072,0,0,0,10000,0,0,9,-9,12,0,-1,0,-4,-70,-2023,4,70,-2023,158,158,158,158,0,0,0,0,0,0,-3.102837199,0.004488338,0.00731821
161,23039320,0,0,0,10000,0,0,9,-9,11,0,-1,0,-4,-70,-2024,4,70,-2024,158,158,158,158,0,0,0,0,0,0,-3.102828202,0.004511119,0.007364504
162,23039567,0,0,0,10000,0,0,9,-9,11,0,-1,0,-4,-70,-2024,4,70,-2024,158,158,158,158,0,0,0,0,0,0,-3.102819264,0.004533675,0.007410613
163,23039815,0,0,0,10000,0,0,9,-9,11,0,-1,0,-3,-72,-2025,3,72,-2025,158,158,158,158,0,0,0,0,0,0,-3.102803332,0.004552874,0.007456855
164,23040063,0,0,0,10000,0,0,9,-9,11,0,-1,0,-2,-73,-2025,2,73,-2025,158,158,158,158,0,0,0,0,0,0,-3.102783971,0.004568631,0.007503071
165,23040310,0,0,0,10000,0,0,9,-9,11,0,-1,0,-2,-75,-2023,2,75,-2023,158,158,158,158,0,0,0,0,0,0,-3.102757727,0.004584279,0.007549046
166,23040558,0,0,0,10000,1,0,9,-8,10,0,-1,0,-1,-75,-2021,1,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.102731163,0.004592294,0.007591049
167,23040806,0,0,0,10000,1,0,9,-8,11,0,-1,0,0,-76,-2018,0,76,-2018,158,158,158,158,0,0,0,0,0,0,-3.102700976,0.004597245,0.007637347
168,23041053,0,0,0,10000,1,0,9,-9,11,0,-1,0,0,-75,-2017,0,75,-2017,158,158,158,158,0,0,0,0,0,0,-3.102674324,0.004606473,0.007683318
169,23041301,0,0,0,10000,1,0,9,-9,11,0,-1,0,-1,-74,-2016,1,74,-2016,158,158,158,158,0,0,0,0,0,0,-3.10265084,0.004619315,0.007729499
170,23041549,0,0,0,10000,1,0,9,-9,12,0,-1,0,-1,-73,-2016,1,73,-2016,158,158,158,158,0,0,0,0,0,0,-3.102630774,0.004632381,0.007780033
171,23041796,0,0,0,10000,1,0,9,-9,12,0,-1,1,-2,-73,-2017,2,73,-2017,158,158,158,158,0,0,0,0,0,0,-3.102611032,0.004648623,0.007830365
172,23042044,0,0,0,10000,1,0,9,-9,12,0,-1,1,-3,-72,-2018,3,72,-2018,158,158,158,158,0,0,0,0,0,0,-3.102594585,0.004668317,0.007880928
173,23042292,0,0,0,10000,1,0,9,-9,11,0,-1,0,-2,-72,-2018,2,72,-2018,158,158,158,158,0,0,0,0,0,0,-3.102578117,0.004684548,0.007927166
174,23042539,0,0,0,10000,1,0,9,-9,11,0,-1,0,-2,-73,-2018,2,73,-2018,158,158,158,158,0,0,0,0,0,0,-3.102558553,0.004700631,0.007973192
175,23042787,0,0,0,10000,1,0,9,-10,11,0,-1,0,-1,-72,-2019,1,72,-2019,158,158,158,158,0,0,0,0,0,0,-3.10254223,0.004717937,0.008019262
176,23043035,0,0,0,10000,1,0,9,-9,10,0,0,0,0,-72,-2018,0,72,-2018,158,158,158,158,0,0,0,0,0,0,-3.10252576,0.004727594,0.008061176
177,23043282,0,0,0,10000,1,0,9,-9,10,0,-1,-1,0,-73,-2018,0,73,-2018,158,158,158,158,0,0,0,0,0,0,-3.102506241,0.004737175,0.008102895
178,23043530,0,0,0,10000,1,0,9,-9,10,0,-1,-1,1,-73,-2017,-1,73,-2017,158,158,158,158,0,0,0,0,0,0,-3.102486477,0.004743829,0.008144782
179,23043778,0,0,0,10000,1,0,9,-9,11,0,-1,0,2,-74,-2016,-2,74,-2016,158,158,158,158,0,0,0,0,0,0,-3.102463471,0.00474761,0.008190967
180,23044025,0,0,0,10000,1,0,9,-9,11,0,-1,0,1,-75,-2016,-1,75,-2016,158,158,158,158,0,0,0,0,0,0,-3.102437535,0.00475454,0.00823694
181,23044273,0,0,0,10000,1,0,9,-9,10,0,-1,0,0,-76,-2016,0,76,-2016,158,158,158,158,0,0,0,0,0,0,-3.102408385,0.004764726,0.008278747
182,23044521,0,0,0,10000,1,0,9,-9,10,0,-1,-1,-2,-76,-2016,2,76,-2016,158,158,158,158,0,0,0,0,0,0,-3.102379375,0.004781253,0.008320554
183,23044768,0,0,0,10000,1,0,9,-9,10,0,-1,-1,-2,-76,-2016,2,76,-2016,158,158,158,158,0,0,0,0,0,0,-3.102350658,0.004797627,0.008362193
184,23045016,0,0,0,10000,1,0,9,-9,10,0,-1,-1,-3,-76,-2017,3,76,-2017,158,158,158,158,0,0,0,0,0,0,-3.102322042,0.00481726,0.008404002
185,23045263,0,0,0,10000,1,0,9,-9,10,0,-1,-1,-3,-76,-2019,3,76,-2019,158,158,158,158,0,0,0,0,0,0,-3.102293957,0.004836676,0.008445645
186,23045511,0,0,0,10000,1,0,9,-9,10,0,-1,-1,-3,-76,-2019,3,76,-2019,158,158,158,158,0,0,0,0,0,0,-3.102265845,0.004856231,0.008487457
187,23045759,0,0,0,10000,1,0,9,-9,10,0,-1,-1,-3,-75,-2019,3,75,-2019,158,158,158,158,0,0,0,0,0,0,-3.102240917,0.004875762,0.008529296
188,23046006,0,0,0,10000,1,0,8,-9,11,0,-1,-1,-4,-75,-2018,4,75,-2018,158,158,158,158,0,0,0,0,0,0,-3.102220421,0.004898337,0.008575273
189,23046254,0,0,0,10000,1,0,8,-9,11,0,-1,0,-3,-74,-2018,3,74,-2018,158,158,158,158,0,0,0,0,0,0,-3.102202884,0.004917985,0.008621463
190,23046502,0,0,0,10000,1,0,8,-10,11,0,0,0,-3,-73,-2019,3,73,-2019,158,158,158,158,0,0,0,0,0,0,-3.102188516,0.004941893,0.008667511
191,23046749,0,0,0,10000,1,0,8,-10,11,0,0,0,-2,-74,-2019,2,74,-2019,158,158,158,158,0,0,0,0,0,0,-3.102171281,0.004962563,0.008713347
192,23046997,0,0,0,10000,1,0,8,-10,11,0,0,0,-2,-75,-2018,2,75,-2018,158,158,158,158,0,0,0,0,0,0,-3.10215083,0.00498341,0.008759341
193,23047245,0,0,0,10000,1,0,8,-10,11,0,0,0,-1,-75,-2019,1,75,-2019,158,158,158,158,0,0,0,0,0,0,-3.102130559,0.005001243,0.008805336
194,23047492,0,0,0,10000,1,0,9,-11,11,0,0,0,0,-75,-2020,0,75,-2020,158,158,158,158,0,0,0,0,0,0,-3.102106319,0.005020208,0.008850978
195,23047740,0,0,0,10000,1,0,9,-11,11,0,0,0,0,-76,-2021,0,76,-2021,158,158,158,158,0,0,0,0,0,0,-3.102079172,0.005039375,0.008896778
196,23047988,0,0,0,10000,1,0,9,-11,11,0,0,0,0,-77,-2022,0,77,-2022,158,158,158,158,0,0,0,0,0,0,-3.102049315,0.005058543,0.008942553
197,23048235,0,0,0,10000,1,0,9,-11,10,0,0,0,0,-76,-2022,0,76,-2022,158,158,158,158,0,0,0,0,0,0,-3.102022658,0.005077361,0.008983863
198,23048483,0,0,0,10000,1,0,9,-10,11,0,0,0,0,-75,-2023,0,75,-2023,158,158,158,158,0,0,0,0,0,0,-3.101999005,0.005092251,0.009029864
199,23048731,0,0,0,10000,1,0,9,-10,11,0,0,0,0,-76,-2023,0,76,-2023,158,158,158,158,0,0,0,0,0,0,-3.101972527,0.005107183,0.009075839
200,23048978,0,0,0,10000,1,0,8,-11,9,0,0,0,1,-77,-2023,-1,77,-2023,158,158,158,158,0,0,0,0,0,0,-3.101947659,0.005123023,0.009112817
201,23049226,0,0,0,10000,1,0,8,-11,9,0,0,-1,1,-77,-2022,-1,77,-2022,158,158,158,158,0,0,0,0,0,0,-3.101922645,0.005139122,0.009149943
202,23049474,0,0,0,10000,1,0,8,-11,9,0,0,-1,0,-77,-2022,0,77,-2022,158,158,158,158,0,0,0,0,0,0,-3.101897738,0.005158134,0.009187069
203,23049721,0,0,0,10000,1,0,8,-11,10,0,0,-1,0,-76,-2022,0,76,-2022,158,158,158,158,0,0,0,0,0,0,-3.10187595,0.005177134,0.009228381
204,23049969,0,0,0,10000,1,0,8,-12,10,0,1,-1,0,-75,-2022,0,75,-2022,158,158,158,158,0,0,0,0,0,0,-3.101856942,0.005200648,0.009269714
205,23050217,0,0,0,10000,1,0,8,-12,10,0,1,-1,2,-75,-2022,-2,75,-2022,158,158,158,158,0,0,0,0,0,0,-3.10183798,0.005218485,0.009311049
206,23050464,0,0,0,10000,1,0,8,-13,10,0,1,-1,2,-75,-2022,-2,75,-2022,158,158,158,158,0,0,0,0,0,0,-3.101819202,0.005240433,0.009352045
207,23050712,0,0,0,10000,1,0,8,-13,10,0,2,-1,3,-75,-2023,-3,75,-2023,158,158,158,158,0,0,0,0,0,0,-3.101800443,0.005259809,0.009393209
208,23050959,0,0,0,10000,1,0,8,-13,11,0,2,0,3,-75,-2024,-3,75,-2024,158,158,158,158,0,0,0,0,0,0,-3.101782001,0.005279154,0.009438517
209,23051207,0,0,0,10000,1,0,8,-13,11,0,2,0,2,-76,-2024,-2,76,-2024,158,158,158,158,0,0,0,0,0,0,-3.101760677,0.005301565,0.00948398
210,23051455,0,0,0,10000,1,0,8,-13,11,0,2,0,2,-76,-2025,-2,76,-2025,158,158,158,158,0,0,0,0,0,0,-3.101739533,0.005323977,0.009529444
211,23051702,0,0,0,10000,1,0,8,-13,11,0,2,0,2,-77,-2025,-2,77,-2025,158,158,158,158,0,0,0,0,0,0,-3.10171583,0.005346172,0.009574699
212,23051950,0,0,0,10000,1,0,7,-13,11,0,2,0,2,-77,-2024,-2,77,-2024,158,158,158,158,0,0,0,0,0,0,-3.101696276,0.005368632,0.009620135
213,23052198,0,0,0,10000,1,0,7,-13,11,1,2,0,1,-78,-2023,-1,78,-2023,158,158,158,158,0,0,0,0,0,0,-3.101673939,0.005393866,0.009665543
214,23052445,0,0,0,10000,1,0,8,-13,11,0,2,0,1,-77,-2022,-1,77,-2022,158,158,158,158,0,0,0,0,0,0,-3.101650153,0.00541887,0.009710794
215,23052693,0,0,0,10000,1,0,8,-14,11,0,2,0,0,-78,-2022,0,78,-2022,158,158,158,158,0,0,0,0,0,0,-3.101623599,0.005451121,0.009756028
216,23052941,0,0,0,10000,1,0,8,-13,10,0,2,0,-1,-78,-2022,1,78,-2022,158,158,158,158,0,0,0,0,0,0,-3.10159714,0.005481552,0.00979711
217,23053188,0,0,0,10000,1,0,9,-13,10,0,2,-1,-3,-77,-2023,3,77,-2023,158,158,158,158,0,0,0,0,0,0,-3.101569454,0.005517079,0.009838055
218,23053436,0,0,0,10000,1,0,9,-13,10,0,2,-1,-3,-78,-2023,3,78,-2023,158,158,158,158,0,0,0,0,0,0,-3.101539035,0.00555273,0.009879138
219,23053684,0,0,0,10000,1,0,9,-14,11,0,2,-1,-3,-77,-2023,3,77,-2023,158,158,158,158,0,0,0,0,0,0,-3.101511454,0.005592747,0.009924401
220,23053931,0,0,0,10000,1,0,9,-14,11,0,2,0,-4,-76,-2023,4,76,-2023,158,158,158,158,0,0,0,0,0,0,-3.101486807,0.005635056,0.009969509
221,23054179,0,0,0,10000,1,0,9,-13,11,0,2,0,-4,-76,-2022,4,76,-2022,158,158,158,158,0,0,0,0,0,0,-3.101461982,0.005673175,0.010014972
222,23054427,0,0,0,10000,1,0,9,-13,11,0,2,0,-4,-76,-2023,4,76,-2023,158,158,158,158,0,0,0,0,0,0,-3.101437346,0.00571115,0.010060436
223,23054674,0,0,0,10000,1,0,9,-13,10,0,2,0,-4,-76,-2024,4,76,-2024,158,158,158,158,0,0,0,0,0,0,-3.101413029,0.005748577,0.010101412
224,23054922,0,0,0,10000,1,0,9,-12,10,0,2,-1,-4,-75,-2024,4,75,-2024,158,158,158,158,0,0,0,0,0,0,-3.101391266,0.005781811,0.010142755
225,23055170,0,0,0,10000,1,0,9,-13,10,0,1,-1,-4,-74,-2024,4,74,-2024,158,158,158,158,0,0,0,0,0,0,-3.101372179,0.005819247,0.010183952
226,23055417,0,0,0,10000,1,0,9,-13,10,0,2,-1,-5,-74,-2024,5,74,-2024,158,158,158,158,0,0,0,0,0,0,-3.101353277,0.00585894,0.010224984
227,23055665,0,0,0,10000,1,0,9,-12,10,0,2,-1,-5,-74,-2024,5,74,-2024,158,158,158,158,0,0,0,0,0,0,-3.101334252,0.005894421,0.010266356
228,23055913,0,0,0,10000,1,0,8,-12,11,0,1,0,-5,-74,-2024,5,74,-2024,158,158,158,158,0,0,0,0,0,0,-3.101319588,0.005929955,0.010312054
229,23056160,0,0,0,10000,1,0,8,-12,11,0,1,0,-5,-75,-2023,5,75,-2023,158,158,158,158,0,0,0,0,0,0,-3.101302383,0.005965167,0.010357539
230,23056408,0,0,0,10000,1,0,8,-12,11,0,1,0,-7,-75,-2022,7,75,-2022,158,158,158,158,0,0,0,0,0,0,-3.101284967,0.006005645,0.010403206
231,23056656,0,0,0,10000,1,0,8,-12,11,0,1,0,-7,-75,-2021,7,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.10126748,0.006045977,0.010448873
232,23056903,0,0,0,10000,1,0,8,-12,12,0,1,0,-7,-74,-2020,7,74,-2020,158,158,158,158,0,0,0,0,0,0,-3.101252643,0.006086121,0.010498691
233,23057151,0,0,0,10000,1,0,8,-12,12,0,1,1,-7,-74,-2019,7,74,-2019,158,158,158,158,0,0,0,0,0,0,-3.101237576,0.006126339,0.010548709
234,23057398,0,0,0,10000,1,0,8,-12,12,0,1,1,-5,-73,-2019,5,73,-2019,158,158,158,158,0,0,0,0,0,0,-3.101225197,0.006161103,0.010598555
235,23057646,0,0,0,10000,1,0,9,-11,11,0,1,0,-4,-74,-2020,4,74,-2020,158,158,158,158,0,0,0,0,0,0,-3.101205911,0.006188949,0.010644426
236,23057894,0,0,0,10000,1,0,9,-11,11,0,0,0,-4,-75,-2022,4,75,-2022,158,158,158,158,0,0,0,0,0,0,-3.101184341,0.006216696,0.01069027
237,23058141,0,0,0,10000,1,0,9,-11,10,0,0,0,-5,-76,-2022,5,76,-2022,158,158,158,158,0,0,0,0,0,0,-3.101160439,0.006246518,0.010731595
238,23058389,0,0,0,10000,1,0,9,-11,10,0,0,-1,-4,-77,-2022,4,77,-2022,158,158,158,158,0,0,0,0,0,0,-3.101133952,0.006273948,0.010773058
239,23058637,0,0,0,10000,1,0,9,-10,11,0,0,-1,-3,-77,-2022,3,77,-2022,158,158,158,158,0,0,0,0,0,0,-3.101107586,0.00629469,0.010819022
240,23058884,0,0,0,10000,1,0,9,-10,11,0,0,0,-3,-76,-2022,3,76,-2022,158,158,158,158,0,0,0,0,0,0,-3.101083954,0.00631523,0.010864831
241,23059132,0,0,0,10000,1,0,9,-10,11,0,0,0,-3,-76,-2021,3,76,-2021,158,158,158,158,0,0,0,0,0,0,-3.101060136,0.006335947,0.010910823
242,23059380,0,0,0,10000,1,0,9,-10,11,0,0,0,-3,-77,-2021,3,77,-2021,158,158,158,158,0,0,0,0,0,0,-3.101033919,0.006356643,0.010956787
243,23059627,0,0,0,10000,1,0,9,-10,11,0,0,0,-3,-79,-2022,3,79,-2022,158,158,158,158,0,0,0,0,0,0,-3.101003124,0.00637712,0.011002511
244,23059875,0,0,0,10000,1,0,9,-10,11,0,0,0,-3,-79,-2023,3,79,-2023,158,158,158,158,0,0,0,0,0,0,-3.100972401,0.006397744,0.011048421
245,23060123,0,0,0,10000,1,0,9,-10,11,0,0,0,-3,-79,-2023,3,79,-2023,158,158,158,158,0,0,0,0,0,0,-3.100941806,0.006418348,0.011094331
246,23060370,0,0,0,10000,1,0,9,-10,11,0,0,0,-3,-77,-2023,3,77,-2023,158,158,158,158,0,0,0,0,0,0,-3.100916366,0.006438752,0.011140115
247,23060618,0,0,0,10000,1,0,9,-9,11,0,0,0,-3,-77,-2022,3,77,-2022,158,158,158,158,0,0,0,0,0,0,-3.100890757,0.00645503,0.011186259
248,23060866,0,0,0,10000,1,0,9,-9,10,0,-1,0,-2,-77,-2022,2,77,-2022,158,158,158,158,0,0,0,0,0,0,-3.100865203,0.006468711,0.011228078
249,23061113,0,0,0,10000,1,0,9,-9,10,0,-1,-1,-1,-77,-2022,1,77,-2022,158,158,158,158,0,0,0,0,0,0,-3.100839888,0.006479834,0.01126973
250,23061361,0,0,0,10000,1,0,9,-9,10,0,-1,-1,-1,-77,-2021,1,77,-2021,158,158,158,158,0,0,0,0,0,0,-3.1008144,0.006491178,0.01131155
251,23061609,0,0,0,10000,1,0,9,-9,11,0,-1,0,-2,-77,-2021,2,77,-2021,158,158,158,158,0,0,0,0,0,0,-3.100789023,0.006505137,0.011357694
252,23061856,0,0,0,10000,1,0,8,-10,11,0,-1,0,-2,-76,-2021,2,76,-2021,158,158,158,158,0,0,0,0,0,0,-3.100770562,0.006523239,0.011403506
253,23062104,0,0,0,10000,1,0,8,-10,11,0,0,0,-2,-76,-2021,2,76,-2021,158,158,158,158,0,0,0,0,0,0,-3.100752003,0.00654152,0.011449504
254,23062352,0,0,0,10000,1,0,8,-10,11,0,0,0,0,-76,-2021,0,76,-2021,158,158,158,158,0,0,0,0,0,0,-3.100733484,0.006555044,0.011495502
255,23062599,0,0,0,10000,1,0,8,-10,11,0,0,0,0,-76,-2021,0,76,-2021,158,158,158,158,0,0,0,0,0,0,-3.100715143,0.006568423,0.011541316
256,23062847,0,0,0,10000,1,0,8,-10,11,0,0,0,1,-77,-2021,-1,77,-2021,158,158,158,158,0,0,0,0,0,0,-3.100694343,0.006579655,0.011587286
257,23063095,0,0,0,10000,1,0,8,-10,12,0,0,0,0,-77,-2021,0,77,-2021,158,158,158,158,0,0,0,0,0,0,-3.100673629,0.006593472,0.011637581
258,23063342,0,0,0,10000,1,0,8,-9,11,0,0,1,1,-77,-2021,-1,77,-2021,158,158,158,158,0,0,0,0,0,0,-3.100653081,0.006600329,0.011683544
259,23063590,0,0,0,10000,1,0,9,-9,11,0,-1,0,1,-76,-2020,-1,76,-2020,158,158,158,158,0,0,0,0,0,0,-3.100630387,0.006607438,0.01172972
260,23063837,0,0,0,10000,1,0,9,-10,11,0,0,0,0,-76,-2019,0,76,-2019,158,158,158,158,0,0,0,0,0,0,-3.10060781,0.006621091,0.011775534
261,23064085,0,0,0,10000,1,0,8,-9,11,0,0,0,0,-77,-2020,0,77,-2020,158,158,158,158,0,0,0,0,0,0,-3.100587216,0.006630636,0.011821682
262,23064333,0,0,0,10000,1,0,8,-9,11,0,0,0,0,-77,-2020,0,77,-2020,158,158,158,158,0,0,0,0,0,0,-3.100566677,0.006640233,0.011867831
263,23064580,0,0,0,10000,1,0,8,-9,10,0,-1,0,0,-78,-2021,0,78,-2021,158,158,158,158,0,0,0,0,0,0,-3.100544087,0.006649524,0.011909459
264,23064828,0,0,0,10000,1,0,8,-10,10,0,-1,-1,0,-78,-2020,0,78,-2020,158,158,158,158,0,0,0,0,0,0,-3.100521334,0.006663349,0.011951077
265,23065076,0,0,0,10000,1,0,8,-10,10,0,0,-1,-1,-78,-2020,1,78,-2020,158,158,158,158,0,0,0,0,0,0,-3.100498653,0.006679503,0.011992696
266,23065323,0,0,0,10000,1,0,8,-10,10,0,0,-1,-1,-77,-2019,1,77,-2019,158,158,158,158,0,0,0,0,0,0,-3.100478376,0.006695505,0.012034175
267,23065571,0,0,0,10000,1,0,9,-10,11,0,0,0,-1,-77,-2018,1,77,-2018,158,158,158,158,0,0,0,0,0,0,-3.100453641,0.006711892,0.012080145
268,23065819,0,0,0,10000,1,0,9,-10,11,0,0,0,0,-77,-2017,0,77,-2017,158,158,158,158,0,0,0,0,0,0,-3.100428886,0.006726026,0.012126115
269,23066066,0,0,0,10000,1,0,9,-10,11,0,0,0,0,-77,-2018,0,77,-2018,158,158,158,158,0,0,0,0,0,0,-3.100404453,0.006739991,0.012171902
270,23066314,0,0,0,10000,1,0,9,-10,11,0,0,0,1,-77,-2019,-1,77,-2019,158,158,158,158,0,0,0,0,0,0,-3.10038003,0.006751885,0.012217876
271,23066562,0,0,0,10000,1,0,9,-10,11,0,0,0,1,-77,-2020,-1,77,-2020,158,158,158,158,0,0,0,0,0,0,-3.10035577,0.006763808,0.012263851
272,23066809,0,0,0,10000,1,0,9,-10,11,0,0,0,1,-78,-2020,-1,78,-2020,158,158,158,158,0,0,0,0,0,0,-3.100329485,0.006775591,0.012309613
273,23067057,0,0,0,10000,1,0,9,-10,11,0,0,0,1,-77,-2021,-1,77,-2021,158,158,158,158,0,0,0,0,0,0,-3.100305466,0.006787585,0.01235559
274,23067305,0,0,0,10000,1,0,8,-10,11,0,0,0,2,-76,-2021,-2,76,-2021,158,158,158,158,0,0,0,0,0,0,-3.10028806,0.006797383,0.012401597
275,23067552,0,0,0,10000,1,0,8,-10,12,0,0,0,2,-75,-2021,-2,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.100273082,0.006807234,0.012451756
276,23067800,0,0,0,10000,1,0,9,-10,12,0,0,1,1,-75,-2020,-1,75,-2020,158,158,158,158,0,0,0,0,0,0,-3.100253579,0.006819567,0.012502116
277,23068048,0,0,0,10000,1,0,9,-9,12,0,0,1,0,-74,-2020,0,74,-2020,158,158,158,158,0,0,0,0,0,0,-3.10023633,0.006829853,0.012552684
278,23068295,0,0,0,10000,1,0,9,-9,11,0,-1,0,-1,-73,-2020,1,73,-2020,158,158,158,158,0,0,0,0,0,0,-3.100221435,0.006842053,0.012598772
279,23068543,0,0,0,10000,1,0,9,-9,11,0,-1,0,-1,-73,-2020,1,73,-2020,158,158,158,158,0,0,0,0,0,0,-3.100206386,0.006854443,0.012645045
280,23068791,0,0,0,10000,1,0,9,-9,11,0,-1,0,255,-73,-2020,-255,73,-2020,158,158,158,158,0,0,0,0,0,0,-3.100191339,0.006303342,0.012691366
281,23069038,0,0,0,10000,1,0,9,-9,11,0,-1,0,0,-74,-2021,0,74,-2021,158,158,158,158,0,0,0,0,0,0,-3.100174321,0.006315909,0.012737427
282,23069286,0,0,0,10000,1,0,9,-9,11,0,-1,0,0,-75,-2021,0,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.100154976,0.006328662,0.012783644
283,23069533,0,0,0,10000,1,0,9,-9,10,0,-1,0,0,-76,-2022,0,76,-2022,158,158,158,158,0,0,0,0,0,0,-3.100133702,0.006341081,0.012825342
284,23069781,0,0,0,10000,1,0,9,-9,10,0,-1,-1,0,-76,-2022,0,76,-2022,158,158,158,158,0,0,0,0,0,0,-3.100112319,0.006353686,0.012867207
285,23070029,0,0,0,10000,1,0,8,-9,10,0,-1,-1,0,-76,-2022,0,76,-2022,158,158,158,158,0,0,0,0,0,0,-3.100095292,0.006366314,0.012909073
286,23070276,0,0,0,10000,1,0,8,-9,11,0,-1,-1,-1,-77,-2021,1,77,-2021,158,158,158,158,0,0,0,0,0,0,-3.100076206,0.006381157,0.012955049
287,23070524,0,0,0,10000,1,0,8,-9,11,0,-1,0,-2,-76,-2020,2,76,-2020,158,158,158,158,0,0,0,0,0,0,-3.100059093,0.006398344,0.013001238
288,23070772,0,0,0,10000,1,0,8,-9,12,0,-1,0,-3,-77,-2020,3,77,-2020,158,158,158,158,0,0,0,0,0,0,-3.100039884,0.006417852,0.013051722
289,23071019,0,0,0,10000,1,0,9,-9,12,0,-1,1,-4,-77,-2020,4,77,-2020,158,158,158,158,0,0,0,0,0,0,-3.100016566,0.006439318,0.013102005
290,23071267,0,0,0,10000,1,0,9,-9,12,0,-1,1,-5,-76,-2021,5,76,-2021,158,158,158,158,0,0,0,0,0,0,-3.099995382,0.006463038,0.01315252
291,23071515,0,0,0,10000,1,0,9,-9,12,0,-1,1,-6,-76,-2025,6,76,-2025,158,158,158,158,0,0,0,0,0,0,-3.099974601,0.006488783,0.013203041
292,23071762,0,0,0,10000,1,0,9,-9,12,0,-1,1,-5,-75,-2026,5,75,-2026,158,158,158,158,0,0,0,0,0,0,-3.099956236,0.00651215,0.01325339
293,23072010,0,0,0,10000,1,0,9,-9,13,0,-1,1,-5,-75,-2027,5,75,-2027,158,158,158,158,0,0,0,0,0,0,-3.099937859,0.006535795,0.013308269
294,23072258,0,0,0,10000,1,0,9,-8,12,0,-1,1,-4,-75,-2027,4,75,-2027,158,158,158,158,0,0,0,0,0,0,-3.099919482,0.00655278,0.013359003
295,23072505,0,0,0,10000,1,0,9,-8,12,0,-1,1,-2,-76,-2025,2,76,-2025,158,158,158,158,0,0,0,0,0,0,-3.099898999,0.006565398,0.013409503
296,23072753,0,0,0,10000,1,0,9,-8,12,0,-1,1,-1,-77,-2024,1,77,-2024,158,158,158,158,0,0,0,0,0,0,-3.099876207,0.006576078,0.013460177
297,23073001,0,0,0,10000,1,0,9,-8,11,0,-1,1,0,-77,-2023,0,77,-2023,158,158,158,158,0,0,0,0,0,0,-3.099853355,0.006584512,0.013506526
298,23073248,0,0,0,10000,1,0,9,-8,11,0,-1,0,0,-76,-2021,0,76,-2021,158,158,158,158,0,0,0,0,0,0,-3.099832635,0.006592866,0.013552716
299,23073496,0,0,0,10000,1,0,9,-8,11,0,-1,0,0,-75,-2020,0,75,-2020,158,158,158,158,0,0,0,0,0,0,-3.099813806,0.006601419,0.013599121
300,23073744,0,0,0,10000,1,0,9,-8,11,0,-1,0,0,-74,-2019,0,74,-2019,158,158,158,158,0,0,0,0,0,0,-3.099797003,0.006610023,0.013645554
301,23073991,0,0,0,10000,1,0,9,-8,11,0,-1,0,0,-74,-2018,0,74,-2018,158,158,158,158,0,0,0,0,0,0,-3.099780284,0.00661853,0.0136918
302,23074239,0,0,0,10000,1,0,9,-8,11,0,-1,0,0,-74,-2018,0,74,-2018,158,158,158,158,0,0,0,0,0,0,-3.099763425,0.006627219,0.013738233
